lng,lat,region,pass_no,wave,hand_labelled,region_finished
138.48217,-35.29054,Australia 5,7,3,0,2026-08-31T11:17
142.74450,-34.68696,Australia 5,7,3,0,2026-08-31T11:17
143.92920,-37.07585,Australia 5,7,3,0,2026-08-31T11:17
149.14500,-35.49176,Australia 5,7,3,0,2026-08-31T11:17
138.44121,-34.17477,Australia 6,0,8,1,2026-09-02T00:17
147.70015,-31.82601,Australia 6,1,4,0,2026-09-02T00:17
149.58813,-32.25962,Australia 6,2,4,0,2026-09-02T00:17
149.93776,-32.42824,Australia 6,2,4,0,2026-09-02T00:17
137.83997,-32.40102,Australia 6,3,4,0,2026-09-02T00:17
146.12163,-34.31623,Australia 6,4,4,0,2026-09-02T00:17
145.52586,-33.52823,Australia 6,4,4,0,2026-09-02T00:17
140.74126,-34.14366,Australia 6,4,4,0,2026-09-02T00:17
138.03939,-32.96507,Australia 6,4,4,0,2026-09-02T00:17
145.52245,-33.51879,Australia 6,4,4,0,2026-09-02T00:17
138.09266,-34.09219,Australia 6,4,4,0,2026-09-02T00:17
147.55031,-34.47604,Australia 6,4,4,0,2026-09-02T00:17
149.93542,-32.41827,Australia 6,4,4,0,2026-09-02T00:17
137.85353,-32.55023,Australia 6,4,4,0,2026-09-02T00:17
149.94755,-32.42788,Australia 6,4,4,0,2026-09-02T00:17
148.96165,-32.49040,Australia 6,4,4,0,2026-09-02T00:17
137.86386,-32.56352,Australia 6,4,4,0,2026-09-02T00:17
149.93039,-32.41054,Australia 6,4,4,0,2026-09-02T00:17
149.47486,-32.35799,Australia 6,4,4,0,2026-09-02T00:17
145.96388,-34.27607,Australia 6,4,4,0,2026-09-02T00:17
145.57698,-34.02688,Australia 6,4,4,0,2026-09-02T00:17
147.70266,-31.81747,Australia 6,4,4,0,2026-09-02T00:17
149.92572,-32.42411,Australia 6,4,4,0,2026-09-02T00:17
137.84688,-32.41189,Australia 6,4,4,0,2026-09-02T00:17
148.82385,-32.57206,Australia 6,4,4,0,2026-09-02T00:17
149.45626,-32.34793,Australia 6,4,4,0,2026-09-02T00:17
149.93704,-32.41036,Australia 6,4,4,0,2026-09-02T00:17
139.57012,-34.49805,Australia 6,4,4,0,2026-09-02T00:17
148.30076,-32.22854,Australia 6,4,4,0,2026-09-02T00:17
149.46174,-32.35574,Australia 6,4,4,0,2026-09-02T00:17
138.14351,-34.09686,Australia 6,4,4,0,2026-09-02T00:17
149.94018,-32.42096,Australia 6,5,4,0,2026-09-02T00:17
149.93453,-32.42348,Australia 6,5,4,0,2026-09-02T00:17
146.12181,-34.32243,Australia 6,5,4,0,2026-09-02T00:17
148.96102,-32.49983,Australia 6,5,4,0,2026-09-02T00:17
149.93192,-32.41485,Australia 6,5,4,0,2026-09-02T00:17
149.92923,-32.41917,Australia 6,5,4,0,2026-09-02T00:17
147.69817,-31.82089,Australia 6,5,4,0,2026-09-02T00:17
147.69485,-31.82376,Australia 6,5,4,0,2026-09-02T00:17
147.19673,-31.55786,Australia 6,5,4,0,2026-09-02T00:17
147.65496,-33.40947,Australia 6,5,4,0,2026-09-02T00:17
149.94387,-32.42321,Australia 6,5,4,0,2026-09-02T00:17
148.95554,-32.51951,Australia 6,5,4,0,2026-09-02T00:17
137.83943,-32.41503,Australia 6,5,4,0,2026-09-02T00:17
148.97647,-32.48878,Australia 6,5,4,0,2026-09-02T00:17
147.63412,-33.40632,Australia 6,5,4,0,2026-09-02T00:17
149.48663,-32.36033,Australia 6,5,4,0,2026-09-02T00:17
148.07286,-33.11662,Australia 6,5,4,0,2026-09-02T00:17
147.31522,-33.81137,Australia 6,5,4,0,2026-09-02T00:17
148.08480,-33.12057,Australia 6,5,4,0,2026-09-02T00:17
148.97207,-32.50873,Australia 6,5,4,0,2026-09-02T00:17
147.33354,-33.80823,Australia 6,5,4,0,2026-09-02T00:17
148.83337,-32.58185,Australia 6,5,4,0,2026-09-02T00:17
148.82645,-32.58562,Australia 6,5,4,0,2026-09-02T00:17
142.23776,-34.41819,Australia 6,5,4,0,2026-09-02T00:17
148.94018,-32.48618,Australia 6,5,4,0,2026-09-02T00:17
149.45662,-32.35296,Australia 6,5,4,0,2026-09-02T00:17
148.09810,-33.10745,Australia 6,5,4,0,2026-09-02T00:17
146.22215,-34.22334,Australia 6,5,4,0,2026-09-02T00:17
147.32151,-33.81542,Australia 6,5,4,0,2026-09-02T00:17
149.59927,-32.24678,Australia 6,5,4,0,2026-09-02T00:17
148.67796,-32.28855,Australia 6,5,4,0,2026-09-02T00:17
151.34129,-32.77014,Australia 6,5,4,0,2026-09-02T00:17
148.72539,-33.17070,Australia 6,5,4,0,2026-09-02T00:17
147.09154,-31.54942,Australia 6,5,4,0,2026-09-02T00:17
137.84590,-32.55194,Australia 6,5,4,0,2026-09-02T00:17
149.93902,-32.41476,Australia 6,6,4,0,2026-09-02T00:17
148.95473,-32.49471,Australia 6,6,4,0,2026-09-02T00:17
145.51877,-33.53047,Australia 6,6,4,0,2026-09-02T00:17
148.96713,-32.49022,Australia 6,6,4,0,2026-09-02T00:17
147.63592,-33.40183,Australia 6,6,4,0,2026-09-02T00:17
148.95545,-32.50379,Australia 6,6,4,0,2026-09-02T00:17
148.94934,-32.50217,Australia 6,6,4,0,2026-09-02T00:17
149.92734,-32.40677,Australia 6,6,4,0,2026-09-02T00:17
149.58508,-32.26430,Australia 6,6,4,0,2026-09-02T00:17
147.32124,-33.80895,Australia 6,6,4,0,2026-09-02T00:17
148.97306,-32.48519,Australia 6,6,4,0,2026-09-02T00:17
148.81810,-32.58401,Australia 6,6,4,0,2026-09-02T00:17
148.95446,-32.50936,Australia 6,6,4,0,2026-09-02T00:17
148.96821,-32.51915,Australia 6,6,4,0,2026-09-02T00:17
149.57547,-32.25702,Australia 6,6,4,0,2026-09-02T00:17
147.70589,-31.82816,Australia 6,6,4,0,2026-09-02T00:17
148.96650,-32.50118,Australia 6,6,4,0,2026-09-02T00:17
148.81666,-32.59074,Australia 6,6,4,0,2026-09-02T00:17
137.72795,-33.97631,Australia 6,6,4,0,2026-09-02T00:17
148.97521,-32.49939,Australia 6,6,4,0,2026-09-02T00:17
137.84239,-32.40713,Australia 6,6,4,0,2026-09-02T00:17
149.56307,-32.23744,Australia 6,6,4,0,2026-09-02T00:17
149.56514,-32.24983,Australia 6,6,4,0,2026-09-02T00:17
148.96093,-32.51735,Australia 6,6,4,0,2026-09-02T00:17
147.31585,-33.88207,Australia 6,6,4,0,2026-09-02T00:17
149.92653,-32.41494,Australia 6,6,4,0,2026-09-02T00:17
147.31737,-33.88647,Australia 6,6,4,0,2026-09-02T00:17
137.84518,-32.39734,Australia 6,6,4,0,2026-09-02T00:17
148.97557,-32.48429,Australia 6,6,4,0,2026-09-02T00:17
148.09837,-33.11213,Australia 6,6,4,0,2026-09-02T00:17
137.84455,-32.42806,Australia 6,6,4,0,2026-09-02T00:17
148.95204,-32.48834,Australia 6,6,4,0,2026-09-02T00:17
137.84230,-32.42348,Australia 6,6,4,0,2026-09-02T00:17
148.97432,-32.50433,Australia 6,6,4,0,2026-09-02T00:17
148.07762,-33.10736,Australia 6,6,4,0,2026-09-02T00:17
147.31225,-33.88899,Australia 6,6,4,0,2026-09-02T00:17
137.83700,-32.40488,Australia 6,6,4,0,2026-09-02T00:17
148.94063,-32.49956,Australia 6,6,4,0,2026-09-02T00:17
137.84733,-32.42195,Australia 6,6,4,0,2026-09-02T00:17
147.32249,-33.88908,Australia 6,6,4,0,2026-09-02T00:17
145.52667,-33.52176,Australia 6,6,4,0,2026-09-02T00:17
151.79592,-32.66234,Australia 6,6,4,0,2026-09-02T00:17
137.83404,-32.41135,Australia 6,6,4,0,2026-09-02T00:17
148.82529,-32.59011,Australia 6,6,4,0,2026-09-02T00:17
148.07106,-33.12219,Australia 6,6,4,0,2026-09-02T00:17
148.95276,-32.51448,Australia 6,6,4,0,2026-09-02T00:17
137.83898,-32.42123,Australia 6,6,4,0,2026-09-02T00:17
137.84688,-32.40704,Australia 6,6,4,0,2026-09-02T00:17
149.94279,-32.43048,Australia 6,6,4,0,2026-09-02T00:17
148.96857,-32.49696,Australia 6,6,4,0,2026-09-02T00:17
150.00603,-33.11401,Australia 6,6,4,0,2026-09-02T00:17
149.57295,-32.23600,Australia 6,6,4,0,2026-09-02T00:17
148.18173,-32.74031,Australia 6,6,4,0,2026-09-02T00:17
149.59838,-32.22441,Australia 6,6,4,0,2026-09-02T00:17
137.83817,-32.43228,Australia 6,6,4,0,2026-09-02T00:17
148.91494,-33.08859,Australia 6,6,4,0,2026-09-02T00:17
147.16852,-33.86096,Australia 6,6,4,0,2026-09-02T00:17
148.82538,-32.58032,Australia 6,6,4,0,2026-09-02T00:17
137.84778,-32.40174,Australia 6,7,4,0,2026-09-02T00:17
137.83898,-32.42761,Australia 6,7,4,0,2026-09-02T00:17
137.84473,-32.43264,Australia 6,7,4,0,2026-09-02T00:17
137.83485,-32.41764,Australia 6,7,4,0,2026-09-02T00:17
140.41939,-34.27230,Australia 6,7,4,0,2026-09-02T00:17
145.52317,-33.53335,Australia 6,7,4,0,2026-09-02T00:17
148.09594,-33.11662,Australia 6,7,4,0,2026-09-02T00:17
138.74421,-33.02607,Australia 6,7,4,0,2026-09-02T00:17
148.95815,-32.52517,Australia 6,7,4,0,2026-09-02T00:17
148.83292,-32.59101,Australia 6,7,4,0,2026-09-02T00:17
148.09999,-33.11725,Australia 6,7,4,0,2026-09-02T00:17
148.94252,-32.49382,Australia 6,7,4,0,2026-09-02T00:17
148.71919,-33.17752,Australia 6,7,4,0,2026-09-02T00:17
148.93775,-32.51079,Australia 6,7,4,0,2026-09-02T00:17
142.24540,-34.41540,Australia 6,7,4,0,2026-09-02T00:17
148.97207,-32.49220,Australia 6,7,4,0,2026-09-02T00:17
142.26112,-34.40974,Australia 6,7,4,0,2026-09-02T00:17
148.10358,-33.10557,Australia 6,7,4,0,2026-09-02T00:17
148.96012,-32.49489,Australia 6,7,4,0,2026-09-02T00:17
138.27278,-34.16001,Australia 6,7,4,0,2026-09-02T00:17
148.93704,-32.50289,Australia 6,7,4,0,2026-09-02T00:17
142.16536,-34.39959,Australia 6,7,4,0,2026-09-02T00:17
137.86018,-32.55858,Australia 6,7,4,0,2026-09-02T00:17
142.17506,-34.39169,Australia 6,7,4,0,2026-09-02T00:17
140.58234,-34.47514,Australia 6,7,4,0,2026-09-02T00:17
137.85713,-32.55355,Australia 6,7,4,0,2026-09-02T00:17
142.16527,-34.39447,Australia 6,7,4,0,2026-09-02T00:17
148.71129,-33.17177,Australia 6,7,4,0,2026-09-02T00:17
139.28033,-34.50272,Australia 6,7,4,0,2026-09-02T00:17
142.25564,-34.40309,Australia 6,7,4,0,2026-09-02T00:17
150.65938,-31.35071,Australia 6,7,4,0,2026-09-02T00:17
148.94782,-32.48546,Australia 6,7,4,0,2026-09-02T00:17
148.82313,-32.59425,Australia 6,7,4,0,2026-09-02T00:17
142.18233,-34.39160,Australia 6,7,4,0,2026-09-02T00:17
148.65317,-32.27301,Australia 6,7,4,0,2026-09-02T00:17
138.07991,-33.18615,Australia 6,7,4,0,2026-09-02T00:17
147.16628,-33.06559,Australia 6,7,4,0,2026-09-02T00:17
151.76763,-32.88189,Australia 6,7,4,0,2026-09-02T00:17
151.60045,-30.64050,Australia 8,1,4,0,2026-09-01T21:41
151.59030,-30.59675,Australia 8,4,4,0,2026-09-01T21:41
151.61141,-30.63251,Australia 8,4,4,0,2026-09-01T21:41
151.60728,-30.60987,Australia 8,4,4,0,2026-09-01T21:41
151.62345,-30.62622,Australia 8,4,4,0,2026-09-01T21:41
151.60620,-30.62173,Australia 8,4,4,0,2026-09-01T21:41
151.59308,-30.62002,Australia 8,4,4,0,2026-09-01T21:41
150.57664,-26.92076,Australia 8,4,4,0,2026-09-01T21:41
150.34631,-30.94826,Australia 8,4,4,0,2026-09-01T21:41
150.34245,-30.93416,Australia 8,4,4,0,2026-09-01T21:41
150.58931,-26.93729,Australia 8,4,4,0,2026-09-01T21:41
152.42852,-26.07607,Australia 8,4,4,0,2026-09-01T21:41
150.87147,-27.11569,Australia 8,4,4,0,2026-09-01T21:41
150.88485,-27.11138,Australia 8,4,4,0,2026-09-01T21:41
150.87928,-27.10868,Australia 8,4,4,0,2026-09-01T21:41
149.77391,-26.25915,Australia 8,4,4,0,2026-09-01T21:41
149.78549,-26.26068,Australia 8,4,4,0,2026-09-01T21:41
152.42340,-26.07733,Australia 8,4,4,0,2026-09-01T21:41
151.86860,-30.51833,Australia 8,4,4,0,2026-09-01T21:41
150.88288,-27.11839,Australia 8,4,4,0,2026-09-01T21:41
151.87803,-26.53888,Australia 8,4,4,0,2026-09-01T21:41
151.84982,-30.49974,Australia 8,4,4,0,2026-09-01T21:41
151.03820,-31.05193,Australia 8,4,4,0,2026-09-01T21:41
152.44451,-26.08245,Australia 8,4,4,0,2026-09-01T21:41
150.27939,-28.54617,Australia 8,4,4,0,2026-09-01T21:41
151.65336,-27.41681,Australia 8,4,4,0,2026-09-01T21:41
149.76609,-26.24918,Australia 8,4,4,0,2026-09-01T21:41
152.44226,-26.07544,Australia 8,4,4,0,2026-09-01T21:41
150.28810,-26.63518,Australia 8,4,4,0,2026-09-01T21:41
150.50298,-26.68684,Australia 8,4,4,0,2026-09-01T21:41
149.59397,-29.55498,Australia 8,4,4,0,2026-09-01T21:41
152.42726,-26.11443,Australia 8,4,4,0,2026-09-01T21:41
151.86150,-30.51537,Australia 8,4,4,0,2026-09-01T21:41
151.60934,-30.63673,Australia 8,5,4,0,2026-09-01T21:41
151.58976,-30.59181,Australia 8,5,4,0,2026-09-01T21:41
151.62228,-30.63179,Australia 8,5,4,0,2026-09-01T21:41
150.87443,-27.10662,Australia 8,5,4,0,2026-09-01T21:41
151.61473,-30.61077,Australia 8,5,4,0,2026-09-01T21:41
150.87273,-27.12009,Australia 8,5,4,0,2026-09-01T21:41
152.43930,-26.08344,Australia 8,5,4,0,2026-09-01T21:41
150.34739,-30.93910,Australia 8,5,4,0,2026-09-01T21:41
152.43238,-26.08020,Australia 8,5,4,0,2026-09-01T21:41
152.06883,-28.18648,Australia 8,5,4,0,2026-09-01T21:41
152.42978,-26.10661,Australia 8,5,4,0,2026-09-01T21:41
150.58203,-26.93603,Australia 8,5,4,0,2026-09-01T21:41
149.76115,-26.25807,Australia 8,5,4,0,2026-09-01T21:41
152.42816,-26.08191,Australia 8,5,4,0,2026-09-01T21:41
152.43561,-26.07463,Australia 8,5,4,0,2026-09-01T21:41
150.58302,-26.92758,Australia 8,5,4,0,2026-09-01T21:41
150.57395,-26.93217,Australia 8,5,4,0,2026-09-01T21:41
149.77759,-26.25591,Australia 8,5,4,0,2026-09-01T21:41
150.31766,-26.63258,Australia 8,5,4,0,2026-09-01T21:41
151.62210,-30.62182,Australia 8,5,4,0,2026-09-01T21:41
149.78882,-26.26427,Australia 8,5,4,0,2026-09-01T21:41
151.84928,-30.50998,Australia 8,5,4,0,2026-09-01T21:41
152.43355,-26.11569,Australia 8,5,4,0,2026-09-01T21:41
150.33149,-30.93165,Australia 8,5,4,0,2026-09-01T21:41
150.51277,-26.67722,Australia 8,5,4,0,2026-09-01T21:41
151.53856,-27.70984,Australia 8,5,4,0,2026-09-01T21:41
151.52787,-27.70759,Australia 8,5,4,0,2026-09-01T21:41
150.49597,-26.67489,Australia 8,5,4,0,2026-09-01T21:41
150.51026,-26.68163,Australia 8,5,4,0,2026-09-01T21:41
149.76124,-26.25034,Australia 8,5,4,0,2026-09-01T21:41
149.75073,-26.27343,Australia 8,5,4,0,2026-09-01T21:41
151.65758,-27.41932,Australia 8,5,4,0,2026-09-01T21:41
151.84731,-30.49390,Australia 8,5,4,0,2026-09-01T21:41
149.87092,-29.56755,Australia 8,5,4,0,2026-09-01T21:41
151.60386,-30.63673,Australia 8,6,4,0,2026-09-01T21:41
150.87111,-27.11084,Australia 8,6,4,0,2026-09-01T21:41
150.88872,-27.11524,Australia 8,6,4,0,2026-09-01T21:41
149.76115,-26.26948,Australia 8,6,4,0,2026-09-01T21:41
149.77759,-26.26229,Australia 8,6,4,0,2026-09-01T21:41
149.77193,-26.25493,Australia 8,6,4,0,2026-09-01T21:41
151.59389,-30.60951,Australia 8,6,4,0,2026-09-01T21:41
150.51026,-26.68836,Australia 8,6,4,0,2026-09-01T21:41
151.60611,-30.64077,Australia 8,6,4,0,2026-09-01T21:41
151.59614,-30.59586,Australia 8,6,4,0,2026-09-01T21:41
151.61662,-30.61544,Australia 8,6,4,0,2026-09-01T21:41
150.49642,-26.68738,Australia 8,6,4,0,2026-09-01T21:41
150.29367,-26.63240,Australia 8,6,4,0,2026-09-01T21:41
151.57961,-30.59792,Australia 8,6,4,0,2026-09-01T21:41
151.61500,-30.63718,Australia 8,6,4,0,2026-09-01T21:41
150.57790,-26.93872,Australia 8,6,4,0,2026-09-01T21:41
150.88782,-27.12180,Australia 8,6,4,0,2026-09-01T21:41
152.06982,-28.17948,Australia 8,6,4,0,2026-09-01T21:41
149.73770,-26.26777,Australia 8,6,4,0,2026-09-01T21:41
150.59461,-26.93774,Australia 8,6,4,0,2026-09-01T21:41
150.50549,-26.67444,Australia 8,6,4,0,2026-09-01T21:41
149.75028,-26.26247,Australia 8,6,4,0,2026-09-01T21:41
150.51133,-26.69456,Australia 8,6,4,0,2026-09-01T21:41
150.33580,-30.92644,Australia 8,6,4,0,2026-09-01T21:41
150.30885,-26.63060,Australia 8,6,4,0,2026-09-01T21:41
150.55158,-26.72061,Australia 8,6,4,0,2026-09-01T21:41
150.35287,-30.94260,Australia 8,6,4,0,2026-09-01T21:41
149.77112,-26.24855,Australia 8,6,4,0,2026-09-01T21:41
152.07880,-28.17939,Australia 8,6,4,0,2026-09-01T21:41
149.78073,-26.25187,Australia 8,6,4,0,2026-09-01T21:41
151.61024,-30.61364,Australia 8,6,4,0,2026-09-01T21:41
149.73636,-26.25681,Australia 8,6,4,0,2026-09-01T21:41
151.54943,-27.71154,Australia 8,6,4,0,2026-09-01T21:41
149.74435,-26.26211,Australia 8,6,4,0,2026-09-01T21:41
150.34299,-30.92958,Australia 8,6,4,0,2026-09-01T21:41
149.76214,-26.24576,Australia 8,6,4,0,2026-09-01T21:41
150.34892,-30.93470,Australia 8,6,4,0,2026-09-01T21:41
150.50540,-26.68010,Australia 8,6,4,0,2026-09-01T21:41
150.30239,-26.63833,Australia 8,6,4,0,2026-09-01T21:41
150.21857,-31.04160,Australia 8,6,4,0,2026-09-01T21:41
149.74902,-26.26768,Australia 8,6,4,0,2026-09-01T21:41
150.50028,-26.67875,Australia 8,6,4,0,2026-09-01T21:41
150.68857,-26.95480,Australia 8,6,4,0,2026-09-01T21:41
151.60243,-30.59379,Australia 8,6,4,0,2026-09-01T21:41
149.78361,-26.25645,Australia 8,6,4,0,2026-09-01T21:41
151.54296,-27.70445,Australia 8,6,4,0,2026-09-01T21:41
150.28307,-26.63375,Australia 8,6,4,0,2026-09-01T21:41
149.74381,-26.27289,Australia 8,6,4,0,2026-09-01T21:41
151.88863,-26.53727,Australia 8,6,4,0,2026-09-01T21:41
150.68992,-26.96702,Australia 8,6,4,0,2026-09-01T21:41
149.86769,-29.57402,Australia 8,6,4,0,2026-09-01T21:41
150.85638,-31.06478,Australia 8,6,4,0,2026-09-01T21:41
151.84758,-30.51599,Australia 8,6,4,0,2026-09-01T21:41
151.60916,-30.59675,Australia 8,7,4,0,2026-09-01T21:41
151.59264,-30.60151,Australia 8,7,4,0,2026-09-01T21:41
151.61150,-30.64113,Australia 8,7,4,0,2026-09-01T21:41
151.62093,-30.60942,Australia 8,7,4,0,2026-09-01T21:41
151.59838,-30.59029,Australia 8,7,4,0,2026-09-01T21:41
151.58428,-30.59514,Australia 8,7,4,0,2026-09-01T21:41
150.30005,-26.63375,Australia 8,7,4,0,2026-09-01T21:41
150.29547,-26.63671,Australia 8,7,4,0,2026-09-01T21:41
150.34604,-30.94350,Australia 8,7,4,0,2026-09-01T21:41
150.67366,-26.97861,Australia 8,7,4,0,2026-09-01T21:41
150.69181,-26.95858,Australia 8,7,4,0,2026-09-01T21:41
150.55715,-26.72043,Australia 8,7,4,0,2026-09-01T21:41
150.68085,-26.97421,Australia 8,7,4,0,2026-09-01T21:41
150.31334,-26.62845,Australia 8,7,4,0,2026-09-01T21:41
150.27714,-26.62476,Australia 8,7,4,0,2026-09-01T21:41
149.73249,-26.26813,Australia 8,7,4,0,2026-09-01T21:41
151.67187,-30.54780,Australia 8,7,4,0,2026-09-01T21:41
152.43786,-26.11290,Australia 8,7,4,0,2026-09-01T21:41
150.66692,-26.95543,Australia 8,7,4,0,2026-09-01T21:41
150.34011,-28.40819,Australia 8,7,4,0,2026-09-01T21:41
118.36332,-25.32661,Australia 9,2,6,0,2026-09-04T14:54
118.35767,-25.32149,Australia 9,4,6,0,2026-09-04T14:54
45.72932,40.22463,Azerbaijan,0,8,1,2026-09-01T19:45
45.71737,40.22598,Azerbaijan,0,8,1,2026-09-01T19:45
44.19483,40.24135,Azerbaijan,0,8,1,2026-09-01T19:45
44.20988,40.24315,Azerbaijan,0,8,1,2026-09-01T19:45
44.21935,40.24541,Azerbaijan,0,8,1,2026-09-01T19:45
44.21390,40.24591,Azerbaijan,0,8,1,2026-09-01T19:45
44.10876,40.84509,Azerbaijan,0,8,1,2026-09-01T19:45
44.97725,39.82299,Azerbaijan,1,4,0,2026-09-01T19:45
44.26821,40.36063,Azerbaijan,1,4,0,2026-09-01T19:45
43.92308,40.34662,Azerbaijan,4,4,0,2026-09-01T19:45
44.71737,40.13003,Azerbaijan,4,4,0,2026-09-01T19:45
45.00735,39.59976,Azerbaijan,4,4,0,2026-09-01T19:45
45.50016,39.77727,Azerbaijan,4,4,0,2026-09-01T19:45
43.63257,40.45657,Azerbaijan,4,4,0,2026-09-01T19:45
44.20183,40.23837,Azerbaijan,4,4,0,2026-09-01T19:45
45.32391,40.51119,Azerbaijan,4,4,0,2026-09-01T19:45
44.96872,39.82955,Azerbaijan,4,4,0,2026-09-01T19:45
43.90215,40.24583,Azerbaijan,4,4,0,2026-09-01T19:45
44.03564,40.29074,Azerbaijan,4,4,0,2026-09-01T19:45
45.66698,40.18959,Azerbaijan,4,4,0,2026-09-01T19:45
43.86721,40.24682,Azerbaijan,4,4,0,2026-09-01T19:45
44.18907,40.24331,Azerbaijan,4,4,0,2026-09-01T19:45
43.90781,40.23945,Azerbaijan,4,4,0,2026-09-01T19:45
45.74585,40.22481,Azerbaijan,4,4,0,2026-09-01T19:45
45.72932,40.22463,Azerbaijan,4,4,0,2026-09-01T19:45
45.61111,38.97345,Azerbaijan,4,4,0,2026-09-01T19:45
44.31825,40.14620,Azerbaijan,4,4,0,2026-09-01T19:45
45.49792,39.77197,Azerbaijan,5,4,0,2026-09-01T19:45
43.90152,40.23532,Azerbaijan,5,4,0,2026-09-01T19:45
43.88724,40.23532,Azerbaijan,5,4,0,2026-09-01T19:45
45.26723,40.52952,Azerbaijan,5,4,0,2026-09-01T19:45
44.60409,40.27862,Azerbaijan,5,4,0,2026-09-01T19:45
45.73714,40.22822,Azerbaijan,5,4,0,2026-09-01T19:45
45.22959,40.53293,Azerbaijan,5,4,0,2026-09-01T19:45
45.71738,40.22597,Azerbaijan,5,4,0,2026-09-01T19:45
45.69896,40.30152,Azerbaijan,6,4,0,2026-09-01T19:45
44.29238,40.15573,Azerbaijan,6,4,0,2026-09-01T19:45
43.96970,40.63471,Azerbaijan,6,4,0,2026-09-01T19:45
45.35419,40.15034,Azerbaijan,6,4,0,2026-09-01T19:45
43.87412,40.24026,Azerbaijan,6,4,0,2026-09-01T19:45
45.72321,40.22382,Azerbaijan,6,4,0,2026-09-01T19:45
43.96800,40.43843,Azerbaijan,6,4,0,2026-09-01T19:45
44.77567,40.15249,Azerbaijan,6,4,0,2026-09-01T19:45
44.91554,40.54003,Azerbaijan,6,4,0,2026-09-01T19:45
44.93099,40.53742,Azerbaijan,6,4,0,2026-09-01T19:45
44.37008,40.10605,Azerbaijan,6,4,0,2026-09-01T19:45
43.89784,40.24897,Azerbaijan,6,4,0,2026-09-01T19:45
44.40000,40.08359,Azerbaijan,6,4,0,2026-09-01T19:45
45.24289,40.16740,Azerbaijan,6,4,0,2026-09-01T19:45
44.33092,40.09347,Azerbaijan,7,4,0,2026-09-01T19:45
44.52837,40.36117,Azerbaijan,7,4,0,2026-09-01T19:45
44.45075,40.08045,Azerbaijan,7,4,0,2026-09-01T19:45
88.40912,26.48219,Bangladesh,0,8,1,2026-09-03T03:08
89.15676,23.96144,Bangladesh,4,5,0,2026-09-03T03:08
89.53405,25.63123,Bangladesh,4,5,0,2026-09-03T03:08
89.53513,25.64003,Bangladesh,4,5,0,2026-09-03T03:08
89.54717,25.62781,Bangladesh,4,5,0,2026-09-03T03:08
89.73986,24.40763,Bangladesh,4,5,0,2026-09-03T03:08
89.53953,25.62036,Bangladesh,4,5,0,2026-09-03T03:08
89.82484,23.77782,Bangladesh,4,5,0,2026-09-03T03:08
89.54645,25.61497,Bangladesh,4,5,0,2026-09-03T03:08
90.46102,24.70156,Bangladesh,4,5,0,2026-09-03T03:08
89.56756,22.56887,Bangladesh,4,5,0,2026-09-03T03:08
91.36590,22.78150,Bangladesh,4,5,0,2026-09-03T03:08
89.15272,25.99423,Bangladesh,4,5,0,2026-09-03T03:08
91.36769,22.79039,Bangladesh,4,5,0,2026-09-03T03:08
89.74875,24.38643,Bangladesh,4,5,0,2026-09-03T03:08
89.16143,23.95829,Bangladesh,5,5,0,2026-09-03T03:08
89.73923,24.40260,Bangladesh,5,5,0,2026-09-03T03:08
89.15344,23.96548,Bangladesh,5,5,0,2026-09-03T03:08
90.45779,24.70506,Bangladesh,5,5,0,2026-09-03T03:08
89.60798,23.82373,Bangladesh,5,5,0,2026-09-03T03:08
92.25586,20.97625,Bangladesh,5,5,0,2026-09-03T03:08
89.57115,22.58064,Bangladesh,5,5,0,2026-09-03T03:08
91.93273,21.50598,Bangladesh,5,5,0,2026-09-03T03:08
90.19674,24.72995,Bangladesh,5,5,0,2026-09-03T03:08
89.16520,23.96135,Bangladesh,6,5,0,2026-09-03T03:08
89.16107,23.96386,Bangladesh,6,5,0,2026-09-03T03:08
89.73500,24.39901,Bangladesh,6,5,0,2026-09-03T03:08
89.56621,22.57327,Bangladesh,6,5,0,2026-09-03T03:08
88.75485,23.38337,Bangladesh,6,5,0,2026-09-03T03:08
91.36374,22.79309,Bangladesh,6,5,0,2026-09-03T03:08
89.16628,23.95695,Bangladesh,7,5,0,2026-09-03T03:08
90.46219,24.69716,Bangladesh,7,5,0,2026-09-03T03:08
24.79436,53.55536,Belarus,4,5,0,2026-09-02T22:14
24.29390,53.67456,Belarus,4,5,0,2026-09-02T22:14
29.03863,51.77525,Belarus,4,5,0,2026-09-02T22:14
26.42192,54.46580,Belarus,4,5,0,2026-09-02T22:14
31.48923,53.65022,Belarus,4,5,0,2026-09-02T22:14
31.37523,53.55634,Belarus,4,5,0,2026-09-02T22:14
29.27749,51.92168,Belarus,4,5,0,2026-09-02T22:14
31.47773,53.65372,Belarus,4,5,0,2026-09-02T22:14
26.63482,54.96607,Belarus,4,5,0,2026-09-02T22:14
30.36400,52.34326,Belarus,4,5,0,2026-09-02T22:14
29.04087,51.77040,Belarus,5,5,0,2026-09-02T22:14
30.37182,52.34317,Belarus,5,5,0,2026-09-02T22:14
31.50486,53.63863,Belarus,5,5,0,2026-09-02T22:14
30.20212,51.80131,Belarus,6,5,0,2026-09-02T22:14
